price,quantity,type,timestamp
98799000,0.0001,0,2024-04-15 19:10:16
98787000,0.0093,0,2024-04-15 19:10:16
98786000,0.0029,0,2024-04-15 19:10:16
98785000,0.1392,0,2024-04-15 19:10:16
98801000,0.0003,1,2024-04-15 19:10:16
98803000,0.0079,1,2024-04-15 19:10:16
98804000,0.0006,1,2024-04-15 19:10:16
98809000,0.0006,1,2024-04-15 19:10:16
98810000,0.0014,1,2024-04-15 19:10:16
98786000,0.001,0,2024-04-15 19:10:21
98785000,0.1394,0,2024-04-15 19:10:21
98784000,0.0322,0,2024-04-15 19:10:21
98783000,0.0189,0,2024-04-15 19:10:21
98782000,0.0226,0,2024-04-15 19:10:21
98787000,0.0057,1,2024-04-15 19:10:21
98801000,0.0002,1,2024-04-15 19:10:21
98803000,0.0079,1,2024-04-15 19:10:21
98804000,0.0006,1,2024-04-15 19:10:21
98809000,0.0006,1,2024-04-15 19:10:21
98785000,0.1384,0,2024-04-15 19:10:26
98784000,0.0322,0,2024-04-15 19:10:26
98783000,0.0189,0,2024-04-15 19:10:26
98782000,0.0226,0,2024-04-15 19:10:26
98781000,0.0348,0,2024-04-15 19:10:26
98787000,0.0058,1,2024-04-15 19:10:26
98801000,0.0198,1,2024-04-15 19:10:26
98803000,0.0079,1,2024-04-15 19:10:26
98804000,0.0006,1,2024-04-15 19:10:26
98809000,0.0006,1,2024-04-15 19:10:26
98799000,0.0933,0,2024-04-15 19:10:31
98785000,0.1386,0,2024-04-15 19:10:31
98784000,0.0322,0,2024-04-15 19:10:31
98783000,0.0189,0,2024-04-15 19:10:31
98782000,0.0224,0,2024-04-15 19:10:31
98801000,0.0132,1,2024-04-15 19:10:31
98803000,0.0079,1,2024-04-15 19:10:31
98804000,0.0006,1,2024-04-15 19:10:31
98809000,0.0006,1,2024-04-15 19:10:31
98810000,0.0014,1,2024-04-15 19:10:31
98799000,0.0852,0,2024-04-15 19:10:36
98785000,0.1386,0,2024-04-15 19:10:36
98784000,0.0322,0,2024-04-15 19:10:36
98783000,0.0189,0,2024-04-15 19:10:36
98782000,0.0224,0,2024-04-15 19:10:36
98801000,0.0,1,2024-04-15 19:10:36
98803000,0.0079,1,2024-04-15 19:10:36
98804000,0.0006,1,2024-04-15 19:10:36
